views,likes,dislikes,comment_count,category_id,channel_title,publish_time
579173.0,18011.0,171.0,2526.0,5,Channel_50,2023-12-01
1739939.0,27221.0,686.0,9035.0,7,Channel_413,2023-04-01
81287.0,815.0,54.0,184.0,1,Channel_364,2023-05-12
172262.0,7305.0,44.0,751.0,6,Channel_472,2023-10-26
13267498.0,179151.0,4415.0,74386.0,3,Channel_211,2023-01-14
323260.0,11429.0,169.0,1302.0,1,Channel_461,2023-01-30
148179.0,6903.0,46.0,853.0,4,Channel_16,2023-09-23
3517656.0,64535.0,2215.0,14628.0,5,Channel_168,2023-02-02
12882860.0,471653.0,11992.0,42967.0,4,Channel_283,2023-05-31
5065212.0,66597.0,3917.0,15830.0,7,Channel_379,2023-03-28
8816146.0,301073.0,6169.0,34174.0,4,Channel_326,2023-02-28
264715.0,4383.0,165.0,308.0,3,Channel_298,2023-02-27
70009.0,2761.0,38.0,398.0,5,Channel_185,2023-01-26
24219467.0,534021.0,6489.0,167496.0,7,Channel_138,2023-07-10
630735.0,17998.0,571.0,2196.0,2,Channel_125,2023-03-18
728202.0,24742.0,236.0,963.0,6,Channel_422,2023-12-06
17130795.0,288670.0,3121.0,135461.0,6,Channel_392,2023-08-14
3658120.0,145101.0,2835.0,10411.0,1,Channel_402,2023-07-03
2992966.0,66161.0,772.0,5646.0,6,Channel_480,2023-06-04
91331353.0,3333126.0,39702.0,327721.0,3,Channel_401,2023-09-27
332024.0,5422.0,42.0,2049.0,6,Channel_58,2023-10-06
7691914.0,288637.0,1718.0,23517.0,3,Channel_362,2023-12-07
1347857.0,20390.0,345.0,6770.0,2,Channel_66,2023-12-30
2057875.0,55592.0,307.0,8044.0,3,Channel_428,2023-01-24
25570166.0,508546.0,17669.0,46649.0,2,Channel_340,2023-01-15
3320651.0,132610.0,2834.0,10998.0,2,Channel_202,2023-04-05
3529237.0,72284.0,1539.0,21437.0,2,Channel_9,2023-12-10
10272846.0,465038.0,9113.0,54282.0,3,Channel_432,2023-02-22
579601.0,26472.0,169.0,1066.0,7,Channel_423,2023-12-06
224489.0,4009.0,88.0,481.0,2,Channel_105,2023-02-11
148803.0,5142.0,35.0,816.0,7,Channel_89,2023-06-14
23560.0,318.0,16.0,158.0,3,Channel_89,2023-01-07
73471950.0,1885399.0,35111.0,253208.0,5,Channel_344,2023-05-19
132400.0,5102.0,86.0,684.0,2,Channel_6,2023-04-10
772581.0,28104.0,607.0,1695.0,3,Channel_158,2023-12-08
691331.0,24188.0,409.0,2198.0,3,Channel_379,2023-08-13
2223990.0,47375.0,1479.0,2540.0,7,Channel_330,2023-11-13
6146998.0,154419.0,5789.0,39205.0,3,Channel_103,2023-01-31
6722341.0,94905.0,2482.0,25592.0,1,Channel_223,2023-08-14
374687.0,14523.0,159.0,2515.0,7,Channel_402,2023-11-23
860920.0,25962.0,642.0,5130.0,7,Channel_171,2023-09-19
2116258.0,81160.0,1376.0,14393.0,1,Channel_33,2023-09-05
731328.0,14596.0,191.0,2194.0,2,Channel_181,2023-03-21
29939557.0,687937.0,13129.0,68734.0,6,Channel_184,2023-07-05
3210541.0,75026.0,1673.0,25053.0,5,Channel_403,2023-10-27
5229131.0,57676.0,2497.0,31486.0,6,Channel_87,2023-06-30
4527872.0,107048.0,1179.0,30963.0,2,Channel_69,2023-03-19
12571560.0,529667.0,11717.0,13727.0,4,Channel_380,2023-09-20
1727253.0,79267.0,1358.0,6013.0,4,Channel_26,2023-08-18
89889.0,2762.0,48.0,557.0,5,Channel_413,2023-01-03
2674775.0,75482.0,1905.0,4135.0,7,Channel_408,2023-01-18
326860.0,3672.0,297.0,1625.0,5,Channel_6,2023-12-11
417804.0,18871.0,93.0,1673.0,5,Channel_256,2023-01-13
3885367.0,40876.0,1264.0,4364.0,1,Channel_182,2023-07-02
14311388.0,683941.0,8421.0,37951.0,1,Channel_295,2023-12-01
1254871.0,37105.0,1028.0,3757.0,4,Channel_260,2023-01-08
2230343.0,52809.0,296.0,3977.0,5,Channel_384,2023-09-04
36194940.0,1700031.0,35674.0,196204.0,3,Channel_314,2023-06-07
1946428.0,21363.0,992.0,5249.0,6,Channel_304,2023-06-24
218733845.0,7274431.0,92592.0,643807.0,4,Channel_316,2023-11-26
3726646.0,119094.0,1354.0,27159.0,5,Channel_234,2023-12-01
35542.0,667.0,9.0,152.0,3,Channel_282,2023-07-01
5425840.0,147341.0,4408.0,20319.0,5,Channel_207,2023-10-09
2577465.0,93022.0,2474.0,15638.0,7,Channel_77,2023-11-06
15863089.0,620013.0,7492.0,116868.0,2,Channel_168,2023-08-26
4622114.0,46354.0,4424.0,5432.0,3,Channel_342,2023-06-07
911720.0,43283.0,767.0,3772.0,7,Channel_379,2023-09-09
103923.0,1723.0,55.0,548.0,6,Channel_461,2023-08-10
791712.0,15314.0,559.0,2557.0,2,Channel_56,2023-12-05
219467.0,4508.0,108.0,1406.0,7,Channel_295,2023-08-12
376605.0,4336.0,227.0,2938.0,1,Channel_81,2023-07-31
3902613.0,58235.0,594.0,29675.0,4,Channel_484,2023-12-04
33929962.0,1677972.0,24655.0,97103.0,5,Channel_167,2023-05-15
2648074.0,59869.0,391.0,6844.0,4,Channel_176,2023-11-29
110000.0,1607.0,92.0,847.0,6,Channel_281,2023-09-17
2926171.0,41785.0,2465.0,12320.0,5,Channel_418,2023-02-05
13167510.0,510615.0,4126.0,32367.0,2,Channel_383,2023-07-03
355199.0,15694.0,139.0,2113.0,3,Channel_149,2023-10-31
919850.0,18653.0,490.0,2751.0,3,Channel_256,2023-06-11
1238456.0,13420.0,789.0,3555.0,5,Channel_281,2023-04-04
250247.0,4736.0,90.0,1790.0,2,Channel_345,2023-07-17
4397562.0,53917.0,2785.0,9399.0,5,Channel_278,2023-11-12
944210.0,13347.0,347.0,1370.0,5,Channel_279,2023-07-26
2783069.0,75867.0,417.0,8027.0,7,Channel_409,2023-12-19
203825.0,3913.0,21.0,1070.0,5,Channel_206,2023-01-19
501362.0,15361.0,96.0,933.0,3,Channel_462,2023-08-23
5100059.0,102714.0,4146.0,21936.0,6,Channel_410,2023-11-30
570537.0,27170.0,551.0,3076.0,5,Channel_488,2023-03-08
38031591.0,1758496.0,18418.0,263983.0,3,Channel_30,2023-09-02
540758.0,17668.0,304.0,1411.0,1,Channel_218,2023-10-04
1884870.0,45570.0,438.0,12669.0,2,Channel_422,2023-07-19
7765347.0,196043.0,4628.0,20534.0,1,Channel_470,2023-01-19
70493.0,1866.0,16.0,404.0,5,Channel_231,2023-03-14
35539.0,1390.0,23.0,143.0,3,Channel_359,2023-06-05
56879.0,1596.0,53.0,103.0,2,Channel_162,2023-06-20
15024131.0,665106.0,4149.0,90142.0,4,Channel_217,2023-11-19
398827.0,19049.0,314.0,1007.0,2,Channel_228,2023-12-22
200514791.0,4699635.0,24293.0,448424.0,2,Channel_333,2023-10-10
389066.0,12617.0,170.0,1365.0,5,Channel_221,2023-06-01
1739490.0,24009.0,347.0,9694.0,7,Channel_234,2023-09-19
26277402.0,473486.0,10964.0,69319.0,1,Channel_73,2023-03-22
66464982.0,1763890.0,17027.0,151914.0,1,Channel_399,2023-04-17
74254367.0,1355002.0,32373.0,79428.0,4,Channel_95,2023-01-12
13480199.0,607450.0,6413.0,57985.0,5,Channel_428,2023-07-28
9324212.0,152278.0,3455.0,37302.0,2,Channel_475,2023-05-11
3933554.0,111030.0,2718.0,10373.0,7,Channel_95,2023-06-21
5704250.0,195245.0,5288.0,7847.0,6,Channel_394,2023-02-03
399364.0,15046.0,184.0,1599.0,1,Channel_243,2023-01-25
234123.0,5929.0,64.0,1526.0,1,Channel_373,2023-07-17
1194515.0,53471.0,410.0,7175.0,3,Channel_293,2023-02-16
855662.0,28008.0,743.0,6012.0,2,Channel_263,2023-10-02
485796.0,13398.0,299.0,518.0,5,Channel_124,2023-08-20
4841692.0,61439.0,2467.0,37595.0,1,Channel_288,2023-05-14
8126252.0,232310.0,1907.0,27547.0,7,Channel_267,2023-09-22
1435199.0,61469.0,724.0,11385.0,5,Channel_432,2023-03-27
23093463.0,798610.0,8098.0,63930.0,2,Channel_109,2023-11-10
122593.0,5307.0,116.0,527.0,2,Channel_348,2023-01-06
816417.0,24297.0,731.0,2839.0,1,Channel_452,2023-09-27
286747.0,4226.0,50.0,1001.0,4,Channel_48,2023-12-06
28765.0,303.0,16.0,198.0,5,Channel_301,2023-08-10
1019312.0,22556.0,308.0,6345.0,5,Channel_95,2023-07-14
942702.0,35747.0,443.0,7490.0,3,Channel_477,2023-12-13
24813527.0,1032501.0,22063.0,131378.0,7,Channel_33,2023-03-11
4246575.0,92703.0,2441.0,18017.0,2,Channel_118,2023-10-16
155069.0,4625.0,62.0,253.0,2,Channel_132,2023-12-25
49041877.0,1316517.0,14080.0,391155.0,1,Channel_251,2023-06-26
13826082.0,365298.0,11341.0,67205.0,1,Channel_303,2023-11-22
3852356.0,74173.0,2551.0,22742.0,1,Channel_122,2023-08-28
764542.0,11816.0,399.0,2941.0,3,Channel_218,2023-06-29
176508.0,3154.0,52.0,853.0,7,Channel_53,2023-09-14
571252.0,6977.0,229.0,4340.0,4,Channel_126,2023-07-31
10612013.0,190223.0,10228.0,22974.0,1,Channel_159,2023-08-16
52125906.0,540443.0,29612.0,158807.0,1,Channel_159,2023-03-14
26337045.0,924176.0,12132.0,54371.0,6,Channel_283,2023-03-07
452391.0,10249.0,258.0,2961.0,7,Channel_89,2023-06-16
128125.0,6269.0,103.0,184.0,1,Channel_176,2023-08-03
1594024.0,28292.0,647.0,2505.0,3,Channel_292,2023-01-18
35001.0,834.0,9.0,108.0,5,Channel_433,2023-12-03
2295211.0,55805.0,1438.0,10556.0,4,Channel_159,2023-06-23
895193.0,9255.0,625.0,3441.0,5,Channel_491,2023-05-10
473509.0,20630.0,351.0,622.0,6,Channel_249,2023-01-04
49543.0,559.0,44.0,382.0,2,Channel_357,2023-09-06
3359156.0,159920.0,1458.0,25765.0,2,Channel_122,2023-03-12
414405.0,18931.0,70.0,1225.0,1,Channel_237,2023-02-22
115863.0,3641.0,112.0,709.0,6,Channel_428,2023-09-17
3849.0,,2.0,19.0,5,Channel_125,2023-08-28
1138213.0,41148.0,752.0,3030.0,3,Channel_315,2023-04-05
41637143.0,1060998.0,29132.0,118050.0,4,Channel_279,2023-02-17
33348336.0,1196835.0,19738.0,148002.0,7,Channel_355,2023-03-17
482052.0,5684.0,137.0,1897.0,5,Channel_324,2023-04-02
360618.0,4386.0,281.0,1096.0,6,Channel_92,2023-03-28
3071107.0,86879.0,2529.0,20431.0,6,Channel_426,2023-01-07
163281.0,5223.0,98.0,714.0,7,Channel_105,2023-08-19
2199155.0,100089.0,1187.0,12280.0,5,Channel_42,2023-12-18
5565852.0,78960.0,1127.0,12940.0,4,Channel_397,2023-11-14
13990183.0,600262.0,2456.0,66237.0,5,Channel_129,2023-02-13
984306.0,18113.0,399.0,3175.0,5,Channel_460,2023-11-09
800228.0,20617.0,304.0,3749.0,4,Channel_491,2023-07-18
207738.0,4708.0,199.0,1343.0,3,Channel_53,2023-10-31
230093.0,5984.0,185.0,1469.0,7,Channel_168,2023-07-02
764550.0,12248.0,531.0,2660.0,6,Channel_90,2023-06-19
2507335.0,75578.0,1419.0,14693.0,4,Channel_247,2023-07-23
7475707.0,314471.0,1874.0,56733.0,1,Channel_174,2023-07-14
241263.0,6674.0,237.0,1298.0,1,Channel_494,2023-02-01
23804308.0,705192.0,10415.0,48534.0,1,Channel_372,2023-04-13
699242.0,30732.0,137.0,4026.0,1,Channel_87,2023-03-06
1152294.0,44066.0,627.0,1998.0,7,Channel_369,2023-12-13
269838.0,7992.0,239.0,1917.0,2,Channel_150,2023-04-02
9429.0,191.0,8.0,44.0,3,Channel_249,2023-09-08
7046847.0,319906.0,774.0,26045.0,2,Channel_115,2023-07-03
5249733.0,173665.0,4713.0,7345.0,5,Channel_180,2023-10-30
685117.0,12912.0,236.0,2511.0,5,Channel_120,2023-12-18
1375024.0,28552.0,186.0,10069.0,4,Channel_28,2023-10-08
3374907.0,142169.0,2913.0,3871.0,1,Channel_309,2023-07-25
52834.0,622.0,46.0,228.0,4,Channel_117,2023-03-31
417439.0,20740.0,266.0,3138.0,5,Channel_191,2023-10-21
5888603.0,89590.0,3633.0,22164.0,1,Channel_145,2023-10-13
97873.0,4095.0,81.0,391.0,7,Channel_320,2023-06-09
2163236.0,55792.0,1747.0,10924.0,6,Channel_262,2023-12-30
79765.0,2368.0,72.0,338.0,3,Channel_142,2023-05-11
3056741.0,138244.0,1826.0,6664.0,5,Channel_114,2023-09-06
1119863.0,29695.0,1087.0,1265.0,6,Channel_384,2023-05-21
47559.0,1498.0,47.0,251.0,4,Channel_273,2023-07-09
12353855.0,147900.0,2531.0,91982.0,6,Channel_38,2023-04-02
276735.0,2793.0,239.0,483.0,4,Channel_197,2023-02-26
237874.0,4708.0,131.0,589.0,5,Channel_13,2023-08-15
1796118.0,66857.0,806.0,6451.0,2,Channel_112,2023-12-01
11962349.0,177648.0,7797.0,79684.0,7,Channel_437,2023-11-24
157685.0,2294.0,24.0,455.0,7,Channel_137,2023-06-15
1360496.0,35969.0,756.0,9761.0,3,Channel_172,2023-02-06
2835228.0,101823.0,2506.0,3926.0,7,Channel_127,2023-11-27
4810017.0,185103.0,1405.0,36492.0,6,Channel_362,2023-01-30
1711504.0,29332.0,828.0,8430.0,7,Channel_410,2023-03-22
577200.0,7610.0,546.0,3239.0,6,Channel_333,2023-12-25
229767.0,10941.0,112.0,821.0,5,Channel_19,2023-06-19
1428718.0,29184.0,604.0,9249.0,7,Channel_432,2023-02-03
140888.0,6218.0,70.0,305.0,5,Channel_465,2023-04-04
3489.0,155.0,2.0,5.0,7,Channel_208,2023-04-23
2879478.0,117773.0,1926.0,10852.0,4,Channel_158,2023-07-29
7332812.0,122849.0,6017.0,51153.0,1,Channel_160,2023-07-14
10659.0,457.0,5.0,67.0,1,Channel_334,2023-09-22
159618.0,6508.0,133.0,737.0,1,Channel_240,2023-09-05
4148712.0,140512.0,2408.0,20764.0,4,Channel_376,2023-04-29
73661508.0,1730167.0,29806.0,140638.0,1,Channel_79,2023-08-17
1253672.0,25701.0,868.0,8631.0,5,Channel_332,2023-01-10
280406.0,4171.0,209.0,1825.0,2,Channel_357,2023-07-19
834182.0,25351.0,502.0,4667.0,2,Channel_331,2023-10-05
18807247.0,628358.0,2839.0,80182.0,7,Channel_197,2023-05-10
330404.0,8053.0,84.0,2561.0,2,Channel_120,2023-10-30
243194.0,7056.0,87.0,1740.0,1,Channel_248,2023-03-04
457949.0,11238.0,162.0,2524.0,2,Channel_139,2023-01-03
178678.0,6368.0,126.0,644.0,6,Channel_226,2023-12-27
1536996.0,70779.0,179.0,8186.0,1,Channel_83,2023-11-28
30995634.0,513189.0,24180.0,155849.0,6,Channel_410,2023-12-24
2294805.0,57958.0,777.0,8628.0,5,Channel_26,2023-06-22
725991.0,11351.0,275.0,2284.0,6,Channel_128,2023-09-03
670901.0,23480.0,386.0,2582.0,5,Channel_401,2023-03-30
52766.0,2066.0,16.0,265.0,4,Channel_223,2023-03-25
7033673.0,332528.0,6302.0,28113.0,4,Channel_339,2023-01-06
1029234.0,21773.0,182.0,2928.0,7,Channel_44,2023-12-16
838224.0,40242.0,419.0,5303.0,6,Channel_84,2023-02-09
713872645.0,8945186.0,617129.0,3369673.0,3,Channel_407,2023-11-19
2185829.0,74582.0,1430.0,3221.0,5,Channel_25,2023-10-29
267378.0,3285.0,97.0,957.0,1,Channel_220,2023-03-17
512617.0,23453.0,245.0,3688.0,3,Channel_293,2023-04-12
11957765.0,372991.0,8801.0,75174.0,5,Channel_204,2023-05-22
1508371.0,55469.0,1472.0,4921.0,1,Channel_368,2023-04-04
67741.0,2931.0,61.0,513.0,5,Channel_193,2023-04-30
7560575.0,121063.0,3086.0,11615.0,5,Channel_2,2023-10-16
316068.0,3649.0,316.0,2443.0,1,Channel_202,2023-04-20
50962241.0,2301213.0,5257.0,138614.0,5,Channel_354,2023-02-13
10428950.0,235666.0,1302.0,11093.0,5,Channel_32,2023-05-17
491568.0,7452.0,414.0,1984.0,5,Channel_89,2023-11-27
15588324.0,447984.0,4357.0,54759.0,7,Channel_202,2023-08-06
1377404.0,46738.0,213.0,6575.0,4,Channel_439,2023-06-06
6619612.0,74397.0,2075.0,43540.0,2,Channel_178,2023-02-09
3170709.0,66572.0,1533.0,21868.0,5,Channel_193,2023-10-10
221303.0,2503.0,168.0,843.0,7,Channel_160,2023-11-25
332003.0,8902.0,220.0,1331.0,1,Channel_293,2023-12-25
9434858.0,432154.0,2961.0,19221.0,6,Channel_204,2023-01-27
615660.0,30356.0,340.0,821.0,5,Channel_241,2023-02-02
536436.0,19034.0,501.0,2944.0,7,Channel_115,2023-02-16
178038.0,2931.0,148.0,258.0,4,Channel_210,2023-06-06
2805797.0,129723.0,1097.0,17219.0,7,Channel_222,2023-09-02
74406201.0,2280544.0,73219.0,355188.0,4,Channel_397,2023-02-05
142192.0,2296.0,105.0,340.0,6,Channel_182,2023-10-06
1262291.0,59162.0,197.0,6030.0,5,Channel_259,2023-08-31
20265715.0,816683.0,2668.0,46226.0,3,Channel_469,2023-09-17
1025527.0,40271.0,258.0,4175.0,6,Channel_426,2023-02-16
2971994.0,114027.0,2244.0,19606.0,2,Channel_462,2023-08-26
143661.0,2588.0,38.0,608.0,1,Channel_40,2023-01-09
2832341.0,52229.0,1587.0,5781.0,7,Channel_330,2023-09-18
827125.0,31043.0,152.0,5018.0,1,Channel_322,2023-09-29
8636086.0,,8021.0,19927.0,1,Channel_60,2023-02-14
12926268.0,356078.0,5294.0,79753.0,1,Channel_493,2023-08-27
213495707.0,8813118.0,195844.0,929873.0,4,Channel_485,2023-06-17
3833414.0,158543.0,3643.0,16009.0,7,Channel_11,2023-03-18
2307309.0,64906.0,243.0,16059.0,2,Channel_120,2023-06-07
1774038.0,73955.0,918.0,10574.0,5,Channel_385,2023-07-21
593426.0,25841.0,73.0,730.0,5,Channel_410,2023-08-23
2366607.0,85650.0,2172.0,7273.0,3,Channel_42,2023-08-21
666101.0,12747.0,377.0,4727.0,5,Channel_190,2023-08-01
1684403.0,35306.0,282.0,1900.0,2,Channel_123,2023-06-04
16771559.0,378931.0,3342.0,80785.0,5,Channel_189,2023-08-02
160639.0,2357.0,72.0,979.0,4,Channel_252,2023-03-29
11754622.0,245982.0,11122.0,62922.0,6,Channel_461,2023-01-19
16755383.0,307977.0,12125.0,105956.0,5,Channel_92,2023-07-11
949663.0,26793.0,837.0,5774.0,1,Channel_484,2023-11-05
17262.0,800.0,7.0,101.0,1,Channel_213,2023-02-24
356595.0,5056.0,50.0,2407.0,6,Channel_318,2023-08-05
16094515.0,624640.0,15723.0,88839.0,1,Channel_202,2023-02-12
1148841.0,43072.0,133.0,4385.0,1,Channel_268,2023-12-16
162982.0,2254.0,155.0,701.0,4,Channel_494,2023-08-19
438209.0,20553.0,189.0,2637.0,4,Channel_155,2023-08-19
6460647.0,211514.0,705.0,46091.0,4,Channel_195,2023-07-02
3589298.0,88114.0,2585.0,10429.0,5,Channel_28,2023-05-22
745743.0,30025.0,733.0,2531.0,6,Channel_194,2023-10-16
577435.0,11719.0,560.0,4340.0,1,Channel_412,2023-12-06
549346.0,20733.0,135.0,2774.0,3,Channel_499,2023-12-04
190076.0,2203.0,50.0,428.0,6,Channel_223,2023-11-19
30424275.0,1325778.0,18528.0,171771.0,3,Channel_107,2023-03-24
631188.0,17627.0,425.0,5009.0,1,Channel_149,2023-06-17
13719340.0,486594.0,10502.0,92800.0,2,Channel_135,2023-12-01
25206995.0,475140.0,6628.0,156792.0,6,Channel_498,2023-02-24
8856142.0,328412.0,8529.0,21754.0,5,Channel_95,2023-03-15
507250.0,20741.0,342.0,3618.0,3,Channel_270,2023-08-02
2696486.0,78005.0,2325.0,12621.0,6,Channel_423,2023-06-21
1145794.0,39769.0,672.0,8278.0,6,Channel_374,2023-09-28
197323.0,5575.0,93.0,653.0,4,Channel_126,2023-08-08
2300688.0,105288.0,2253.0,3300.0,2,Channel_359,2023-05-17
113768.0,3403.0,71.0,493.0,4,Channel_329,2023-02-05
12933854.0,564852.0,11384.0,37364.0,2,Channel_471,2023-05-27
474855.0,19970.0,455.0,2852.0,2,Channel_318,2023-07-03
1798241.0,47510.0,1273.0,13846.0,5,Channel_12,2023-03-20
2119256.0,40697.0,1259.0,12370.0,6,Channel_477,2023-11-05
716541.0,18804.0,74.0,5165.0,4,Channel_294,2023-09-11
3887931.0,167370.0,529.0,16217.0,4,Channel_442,2023-11-25
465186.0,8888.0,131.0,2978.0,3,Channel_440,2023-08-25
6869450.0,212798.0,1837.0,47408.0,6,Channel_295,2023-11-19
81474.0,3442.0,27.0,487.0,1,Channel_342,2023-12-04
1548441.0,37378.0,580.0,,1,Channel_4,2023-03-19
58110562.0,2073872.0,24642.0,312697.0,3,Channel_304,2023-03-15
162647.0,3225.0,78.0,960.0,2,Channel_391,2023-01-28
310057.0,4456.0,59.0,859.0,3,Channel_316,2023-02-08
3361224.0,140416.0,464.0,22409.0,3,Channel_168,2023-09-12
1722287.0,24041.0,1217.0,13179.0,4,Channel_8,2023-03-28
2424801.0,50570.0,1415.0,10322.0,3,Channel_124,2023-12-24
3199081.0,141413.0,1599.0,18898.0,7,Channel_372,2023-12-26
4279912.0,102113.0,2872.0,26361.0,2,Channel_314,2023-02-01
11066130.0,541375.0,9350.0,62366.0,1,Channel_185,2023-07-25
2729523.0,134264.0,1324.0,13183.0,5,Channel_35,2023-07-13
742282.0,15388.0,503.0,5323.0,6,Channel_73,2023-08-19
4616500.0,53732.0,4424.0,19124.0,3,Channel_371,2023-07-01
53745144.0,2053201.0,45988.0,76733.0,6,Channel_13,2023-09-03
922398.0,25864.0,446.0,6376.0,3,Channel_39,2023-02-10
171261.0,2403.0,116.0,979.0,7,Channel_84,2023-11-26
11008314.0,421628.0,2855.0,76451.0,6,Channel_21,2023-06-07
945281.0,10632.0,571.0,1862.0,4,Channel_253,2023-06-18
15594.0,699.0,15.0,19.0,4,Channel_303,2023-06-08
6549134.0,101813.0,3710.0,49385.0,6,Channel_467,2023-05-11
412233.0,6222.0,385.0,839.0,3,Channel_258,2023-03-24
1003429.0,17085.0,468.0,6690.0,7,Channel_300,2023-06-06
2336023.0,113088.0,2334.0,15797.0,7,Channel_488,2023-06-25
1760308.0,66411.0,1094.0,10493.0,3,Channel_30,2023-10-16
4969867.0,209007.0,686.0,9536.0,2,Channel_471,2023-03-30
503343.0,13039.0,316.0,2855.0,1,Channel_128,2023-04-13
3355836.0,78703.0,1165.0,24241.0,1,Channel_311,2023-09-06
715621.0,13868.0,92.0,2847.0,7,Channel_40,2023-07-26
5270422.0,154033.0,4421.0,20526.0,5,Channel_461,2023-03-31
4117410.0,132058.0,1434.0,16881.0,1,Channel_97,2023-12-12
185187.0,6532.0,151.0,292.0,5,Channel_224,2023-10-16
10553459.0,214074.0,3793.0,76451.0,4,Channel_92,2023-11-07
411709.0,19740.0,113.0,2917.0,5,Channel_280,2023-04-07
6053309.0,101637.0,5911.0,48338.0,5,Channel_170,2023-06-09
2506943.0,121903.0,1067.0,12776.0,1,Channel_284,2023-04-25
47506037.0,503291.0,30463.0,297309.0,7,Channel_222,2023-01-25
769171.0,22494.0,499.0,1860.0,3,Channel_117,2023-06-13
598012.0,13954.0,361.0,3392.0,7,Channel_248,2023-10-14
1156792.0,32350.0,1068.0,6418.0,4,Channel_361,2023-12-20
655819.0,21528.0,464.0,4793.0,2,Channel_349,2023-02-25
5955846.0,163331.0,2760.0,40592.0,5,Channel_354,2023-03-06
47447.0,1262.0,42.0,359.0,5,Channel_435,2023-02-03
146186.0,5746.0,38.0,1035.0,6,Channel_406,2023-02-16
142115.0,5320.0,84.0,1006.0,5,Channel_89,2023-08-08
8045433.0,348615.0,7687.0,11634.0,7,Channel_78,2023-10-17
36808036.0,736100.0,24398.0,254775.0,3,Channel_458,2023-07-16
975886.0,33552.0,815.0,5126.0,2,Channel_74,2023-09-11
857998.0,28664.0,590.0,3143.0,7,Channel_392,2023-10-14
1383469.0,34296.0,1183.0,1931.0,6,Channel_14,2023-08-25
12283367.0,361651.0,11670.0,70552.0,7,Channel_45,2023-03-21
188206.0,4244.0,65.0,621.0,1,Channel_38,2023-04-03
1937169.0,30363.0,490.0,8280.0,4,Channel_416,2023-04-07
8456071.0,156877.0,4529.0,48809.0,3,Channel_245,2023-08-17
3276179.0,46589.0,2397.0,24186.0,2,Channel_62,2023-10-14
1757079.0,65579.0,535.0,11910.0,4,Channel_493,2023-12-29
8904721.0,324391.0,923.0,36992.0,1,Channel_96,2023-08-24
5397.0,259.0,2.0,20.0,4,Channel_323,2023-04-13
4665710.0,182836.0,4535.0,12497.0,6,Channel_252,2023-09-10
325087.0,3928.0,236.0,1173.0,5,Channel_468,2023-05-21
30907.0,1402.0,14.0,55.0,5,Channel_61,2023-11-20
3343087.0,148791.0,914.0,26069.0,3,Channel_269,2023-05-24
18761493.0,520309.0,7889.0,94134.0,4,Channel_119,2023-08-29
913559.0,30544.0,231.0,1731.0,7,Channel_87,2023-09-24
8086844.0,396604.0,1582.0,28058.0,5,Channel_83,2023-12-09
30236384.0,946162.0,27699.0,146020.0,3,Channel_80,2023-03-03
16681801.0,770914.0,16647.0,78908.0,3,Channel_228,2023-01-24
31957871.0,425728.0,7916.0,39900.0,6,Channel_483,2023-01-12
5305502.0,93600.0,791.0,40618.0,3,Channel_303,2023-01-17
1398439.0,38639.0,555.0,4094.0,1,Channel_111,2023-02-19
48828.0,1630.0,25.0,54.0,7,Channel_370,2023-12-03
735183.0,31355.0,209.0,1129.0,5,Channel_310,2023-06-20
222684.0,11030.0,83.0,1127.0,5,Channel_71,2023-04-30
92422909.0,2361781.0,25951.0,181565.0,2,Channel_436,2023-02-12
845961.0,10064.0,674.0,1093.0,1,Channel_485,2023-01-11
1538640.0,64695.0,1141.0,5627.0,5,Channel_328,2023-02-19
3623572.0,123836.0,2433.0,19420.0,6,Channel_25,2023-09-23
1312186.0,23543.0,589.0,2339.0,5,Channel_279,2023-07-27
35680043.0,1063020.0,32759.0,113937.0,2,Channel_202,2023-06-17
346176.0,13741.0,337.0,,4,Channel_414,2023-01-03
1774829.0,72442.0,455.0,3756.0,4,Channel_225,2023-03-10
272409.0,8168.0,82.0,1237.0,1,Channel_267,2023-11-05
85816.0,1906.0,49.0,137.0,3,Channel_419,2023-07-30
353791.0,17318.0,64.0,469.0,2,Channel_283,2023-05-20
1116742.0,40800.0,550.0,5180.0,2,Channel_117,2023-02-07
509607.0,13418.0,318.0,1394.0,5,Channel_67,2023-08-07
301088.0,6389.0,172.0,502.0,6,Channel_47,2023-10-06
72212.0,2834.0,29.0,286.0,5,Channel_241,2023-06-30
1018446.0,20050.0,599.0,7543.0,6,Channel_178,2023-01-06
59312.0,1000.0,57.0,360.0,2,Channel_8,2023-05-11
5499193.0,171538.0,1570.0,36896.0,3,Channel_183,2023-05-14
1418172.0,30632.0,978.0,10074.0,4,Channel_77,2023-04-10
65179.0,2291.0,9.0,509.0,1,Channel_426,2023-06-10
647958.0,9536.0,104.0,4110.0,7,Channel_67,2023-08-25
267182.0,9671.0,159.0,1405.0,6,Channel_148,2023-05-28
2276954.0,48572.0,443.0,8101.0,4,Channel_494,2023-12-26
17555905.0,175730.0,2109.0,39878.0,1,Channel_173,2023-04-26
28273.0,426.0,7.0,164.0,3,Channel_35,2023-01-05
1513677.0,71664.0,921.0,12056.0,2,Channel_77,2023-03-29
8730380.0,39020.0,640.0,3729.0,3,Channel_404,2023-02-16
4605124.0,89083.0,1300.0,27934.0,6,Channel_280,2023-03-25
1842057.0,75773.0,1292.0,8226.0,2,Channel_185,2023-06-04
